Receptor,Smiles,Ligand_ID,Action,Database,Ki
D2R,Cn1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc21,CHEMBL4785434,Antagonist,ChEMBL,12.3
D2R,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)cc1,CHEMBL4758402,Antagonist,ChEMBL,95.5
D2R,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12,CHEMBL4793608,Antagonist,ChEMBL,19.95
D2R,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1csc2ccccc12,CHEMBL4782149,Antagonist,ChEMBL,43.65
D2R,Cc1c(S(=O)(=O)N[C@@H]2CCN(CCCc3noc4ccccc34)C2)sc2ccc(F)cc12,CHEMBL4747978,Antagonist,ChEMBL,0.631
D2R,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ncccn2)CC1,CHEMBL4873100,Modulator,ChEMBL,954.0
D2R,CCCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4864448,Antagonist,ChEMBL,377.0
D2R,CC1CCN(CCc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4861643,Antagonist,ChEMBL,2.7
D2R,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)[C@@H]1CO2,CHEMBL4864074,Modulator,ChEMBL,1065.0
D2R,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc(Cl)cc3)[C@@H]1CO2,CHEMBL4860687,Modulator,ChEMBL,967.0
D2R,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCC5)cc4)CC3)noc2c1,CHEMBL4852663,Antagonist,ChEMBL,12.2
D2R,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccco3)[C@@H]1CO2,CHEMBL4875181,Modulator,ChEMBL,923.0
D2R,CC(=O)Nc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,CHEMBL4798631,Modulator,ChEMBL,498.2
D2R,N#CC(CCNCCc1ccccc1)(c1ccccc1)c1ccccc1,CHEMBL5090346,Agonist,ChEMBL,17600.0
D2R,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)c(F)c4)CC3)noc2c1,CHEMBL4878271,Antagonist,ChEMBL,2.0
D2R,N#Cc1ccc(C(=O)NCc2ccccc2CN2CCc3cc(O)c(O)cc3C2)cc1,CHEMBL4860225,Antagonist,ChEMBL,83.0
D2R,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccc(Cl)cc2)CC1,CHEMBL4867109,Modulator,ChEMBL,254.0
D2R,CCCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4873127,Antagonist,ChEMBL,506.0
D2R,COc1cccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)c1.O=C(O)C(=O)O,CHEMBL5191408,Antagonist,ChEMBL,3090.3
D2R,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccc(Cl)cc2Cl)CC1,CHEMBL5179930,Antagonist,ChEMBL,549.54
D2R,N#Cc1[nH]c2ccccc2c1CN1CCN(c2ccccc2)CC1,CHEMBL5278853,Modulator,ChEMBL,4900.0
D2R,Clc1ccc2c(c1)N=C(N1CCN(c3ccccc3)CC1)CCN2,CHEMBL5286175,Modulator,ChEMBL,4700.0
D2R,COc1ccccc1N1CCN(Cc2ccc(CN3C(=O)c4ccccc4S3(=O)=O)cc2)CC1,CHEMBL4876545,Modulator,ChEMBL,2.0
D2R,Fc1ccc2c(C3CCN(CCCCOc4ccc(CN5CCOCC5)cc4)CC3)noc2c1,CHEMBL4856753,Antagonist,ChEMBL,2.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc(Br)cc1,CHEMBL4845838,Modulator,ChEMBL,897.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cccc2ccccc12,CHEMBL4862399,Modulator,ChEMBL,563.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cc2ccccc2[nH]1,CHEMBL4875008,Modulator,ChEMBL,785.0
D2R,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC[C@H]1CC[C@@H](NC(=O)c2cc3ccccc3[nH]2)CC1,CHEMBL5274609,Agonist,ChEMBL,110.0
D2R,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN(CCCCNC(=O)c3cc4ccccc4[nH]3)C2)c1O,CHEMBL4862405,Antagonist,ChEMBL,1310.0
D2R,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOc3ccc4c(c3)NC(=O)CC4)CN2)c1O,CHEMBL4873313,Antagonist,ChEMBL,1.77
D2R,CCCN1C[C@H](OCCCCOc2ccc3c(c2)NC(=O)CC3)C[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC,CHEMBL4864320,Antagonist,ChEMBL,2.57
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(C#N)cc1)CC2,CHEMBL4876546,Antagonist,ChEMBL,190.0
D2R,CCCN(CCCCc1cn(CCOCCOCCOCCOCCn2cc(CCCCN(CCC)C3Cc4ccccc4C3)nn2)nn1)C1Cc2ccccc2C1,CHEMBL4786420,Agonist,ChEMBL,66.0
D2R,CCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4860275,Antagonist,ChEMBL,320.0
D2R,CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1,CHEMBL4852403,Antagonist,ChEMBL,410.0
D2R,Cc1ccc2c(c1)N=C(C1=CCN(C)CC1)c1cc(F)ccc1N2,CHEMBL4873426,Antagonist,ChEMBL,447.0
D2R,COc1ccc2cc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1,CHEMBL4764557,Antagonist,ChEMBL,56.23
D2R,Cc1c(S(=O)(=O)N[C@H]2CCN(CCCc3noc4ccccc34)C2)sc2ccc(F)cc12,CHEMBL4778418,Antagonist,ChEMBL,15.14
D2R,CCCN(CCCCNC(=O)c1ccc(-c2ccc(OCc3cn(CCOCCOCCOCCOCCOCCn4cc(COc5ccc(-c6ccc(C(=O)NCCCCN(CCC)C7Cc8ccccc8C7)cc6)cc5)nn4)nn3)cc2)cc1)C1Cc2ccccc2C1,CHEMBL4740785,Agonist,ChEMBL,59.0
D2R,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)[C@H]4CCCC[C@H]4C3=O)CC2)CCc2ccc(Cl)cc21,CHEMBL4762024,Modulator,ChEMBL,14.1
D2R,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)[C@@H]3CCCN3)CC2)CCc2ccc(Cl)cc21,CHEMBL4741673,Modulator,ChEMBL,25.3
D2R,CCCCCCNC(=O)/N=C(\N)Nc1cccc(-c2csc(N)n2)c1,CHEMBL4872375,Agonist,ChEMBL,2511.89
D2R,CCCCCCNC(=O)/N=C(\N)NC1CCc2nc(N)sc2C1,CHEMBL4876799,Agonist,ChEMBL,1258.93
D2R,Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1ccccc1N2,CHEMBL4793813,Antagonist,ChEMBL,819.0
D2R,CC(O)CN1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL3916231,Antagonist,ChEMBL,693.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@@H]21)c1cc2ccccc2[nH]1,CHEMBL4791884,Modulator,ChEMBL,9420.0
D2R,C[C@@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)C)CC2)CCc2ccc(Cl)cc21,CHEMBL4779912,Modulator,ChEMBL,290.5
D2R,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)N[C@H](C)c1ccccc1,CHEMBL4856059,Agonist,ChEMBL,154.88
D2R,CN1CCN(c2nc(N)nc(CCCOc3cccc(Cl)c3Cl)n2)CC1,CHEMBL4860719,Antagonist,ChEMBL,206.0
D2R,CN1CCN(c2nc(N)nc(CCCOc3cc(Cl)ccc3Cl)n2)CC1,CHEMBL4849230,Antagonist,ChEMBL,413.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccccc1Br)CC2,CHEMBL4856161,Antagonist,ChEMBL,420.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Cl)c1)CC2,CHEMBL4854512,Antagonist,ChEMBL,100.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(C#N)c1)CC2,CHEMBL4877460,Antagonist,ChEMBL,39.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(F)cc1)CC2,CHEMBL4876207,Antagonist,ChEMBL,52.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(Cl)cc1)CC2,CHEMBL4854935,Antagonist,ChEMBL,47.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Cl)c1Cl)CC2,CHEMBL4862839,Antagonist,ChEMBL,280.0
D2R,CN(C)C(=O)C(CCNCCc1ccccc1)(c1ccccc1)c1ccccc1,CHEMBL5070377,Agonist,ChEMBL,3650.0
D2R,COc1ccccc1N1CCN(CCCN2CCN(C(=O)c3ccccn3)CC2)CC1,CHEMBL5178688,Antagonist,ChEMBL,590.0
D2R,CCOC(=O)N1CCN(Cc2cnn(-c3ccc(Cl)cc3)c2)CC1,CHEMBL5277859,Modulator,ChEMBL,10200.0
D2R,O=S(=O)(c1cccc(Cl)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,CHEMBL4846153,Modulator,ChEMBL,1345.0
D2R,COc1ccc(C(=O)NCCCCN2CCO[C@@H]3c4ccccc4OC[C@H]32)cc1,CHEMBL4862320,Modulator,ChEMBL,568.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccccc1,CHEMBL4848199,Modulator,ChEMBL,776.0
D2R,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)C3CCCCC3)[C@@H]1CO2,CHEMBL4862275,Modulator,ChEMBL,688.0
D2R,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(C)C2)c1O,CHEMBL4875195,Antagonist,ChEMBL,217.0
D2R,COc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2,CHEMBL4757297,Antagonist,ChEMBL,69.0
D2R,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(OC(F)(F)F)ccc1N2,CHEMBL4797375,Antagonist,ChEMBL,1218.0
D2R,CC(=O)NCc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,CHEMBL4764639,Modulator,ChEMBL,1589.0
D2R,CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1C,CHEMBL4760689,Modulator,ChEMBL,150.3
D2R,Nc1nc(NCCNc2ccccc2)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5178499,Antagonist,ChEMBL,8749.0
D2R,O=c1n(CCCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2ccccn12,CHEMBL5193103,Modulator,ChEMBL,62.0
D2R,O=c1n(CCCCCCN2CCN(c3cccc4c3OCCO4)CC2)nc2ccccn12,CHEMBL5189101,Modulator,ChEMBL,60.0
D2R,Cn1ccc2c(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cccc21,CHEMBL4742856,Antagonist,ChEMBL,9.12
D2R,Cn1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc21,CHEMBL4759492,Antagonist,ChEMBL,0.9333
D2R,Cl.Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,CHEMBL4751170,Antagonist,ChEMBL,3.981
D2R,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1,CHEMBL4750587,Antagonist,ChEMBL,169.82
D2R,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNCCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CN2)c1O,CHEMBL5081136,Agonist,ChEMBL,9.41
D2R,Oc1cccc(C(CCNCCCCN2CCN(c3ccccc3)CC2)c2cccc(O)c2)c1,CHEMBL5087504,Agonist,ChEMBL,987.0
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc2ccccc2c1,CHEMBL5084167,Modulator,ChEMBL,5.248
D2R,Cc1c(S(=O)(=O)N[C@H]2C[C@H](C)N(CCCc3noc4cc(F)ccc34)C2)sc2ccc(Cl)cc12,CHEMBL5079536,Modulator,ChEMBL,53.7
D2R,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N3CCCC3)CC2)CCc2ccc(Cl)cc21,CHEMBL4797996,Modulator,ChEMBL,6.3
D2R,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)c3ccco3)CC2)CCc2ccc(Cl)cc21,CHEMBL4780335,Modulator,ChEMBL,93.9
D2R,CCCC(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(Cl)cc3[C@@H](C)C2)CC1,CHEMBL4761274,Modulator,ChEMBL,84.0
D2R,CCCN(CCC)C1CCC2=C(CCC/C2=N\O)C1,CHEMBL132575,Agonist,ChEMBL,2234.0
D2R,CCCCCNC(=O)/N=C(\N)NCCCc1cnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CHEMBL5183205,Agonist,ChEMBL,3467.37
D2R,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,CHEMBL4779364,Modulator,ChEMBL,167.2
D2R,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4)CC3)noc2c1,CHEMBL4870716,Antagonist,ChEMBL,1.5
D2R,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4F)CC3)noc2c1,CHEMBL4860828,Antagonist,ChEMBL,1.9
D2R,CN1CCN(Cc2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4846866,Antagonist,ChEMBL,1.9
D2R,COc1ccccc1N1CCN(CCCCNc2nc(N)nc(NCCc3c[nH]c4ccccc34)n2)CC1,CHEMBL5184538,Antagonist,ChEMBL,13.0
D2R,Nc1nc(NCCOc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5197266,Antagonist,ChEMBL,4402.0
D2R,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCCCOc2ccc3c(c2)NC(=O)CC3)c1O,CHEMBL4849107,Antagonist,ChEMBL,25.3
D2R,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)C)CC2)CCc2ccc(Cl)cc21,CHEMBL4799863,Modulator,ChEMBL,5.9
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(C(F)(F)F)cc1,CHEMBL5089348,Modulator,ChEMBL,95.5
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(F)c1,CHEMBL5083505,Modulator,ChEMBL,645.65
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(Cl)c1,CHEMBL5082182,Modulator,ChEMBL,162.18
D2R,CCCCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4864863,Antagonist,ChEMBL,103.0
D2R,CN1CC=C(C2=Nc3cc(F)ccc3Nc3ccc(Cl)cc32)CC1,CHEMBL4875709,Antagonist,ChEMBL,108.0
D2R,[O-][S+](CCNC1CCN(Cc2ccc(F)cc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,CHEMBL4750660,Antagonist,ChEMBL,12400.0
D2R,OC(CNC1CCN(CCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)Cc1ccccc1,CHEMBL4798638,Antagonist,ChEMBL,2270.0
D2R,COc1cccc(C(=CCNCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c2cccc(OC)c2)c1,CHEMBL5076359,Agonist,ChEMBL,5240.0
D2R,CN1CCCCC1CCN1c2ccc(Br)cc2[Se]c2cc(Br)ccc21.Cl,CHEMBL4778666,Modulator,ChEMBL,367.0
D2R,CN1CCN(c2nc(N)nc(C(C)(C)Sc3ccc4ccccc4c3)n2)CC1,CHEMBL5219240,Antagonist,ChEMBL,300.0
D2R,CCc1nc2c(N3CCNCC3)nccc2n1S(=O)(=O)c1cccc(F)c1,CHEMBL4760105,Modulator,ChEMBL,689.0
D2R,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC(O)CCNC(=O)c1cc2ccccc2[nH]1,CHEMBL4764883,Modulator,ChEMBL,1010.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Br)c1)CC2,CHEMBL4876926,Antagonist,ChEMBL,150.0
D2R,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(Br)cc1)CC2,CHEMBL4848910,Antagonist,ChEMBL,76.0
D2R,CN1CCN([C@@H]2C[C@@H](c3ccccc3)c3ccc(Cl)cc32)CC1(C)C,CHEMBL3039528,Antagonist,ChEMBL,28.0
D2R,C[C@H]1C=C(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CCN1C,CHEMBL4740880,Antagonist,ChEMBL,124.0
D2R,Nc1nc(N)nc(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1,CHEMBL5170808,Antagonist,ChEMBL,7.0
D2R,NS(=O)(=O)c1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)cc1,CHEMBL146246,Modulator,ChEMBL,5147.0
D2R,CCN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(Cl)cc3[C@@H](C)C2)CC1,CHEMBL4750939,Modulator,ChEMBL,23.9
D2R,CN(C)CCN1C(=O)c2ccccc2N(C)C(=O)c2ccccc21,CHEMBL4742201,Modulator,ChEMBL,65300.0
D2R,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2cc(Cl)ccc2c1,CHEMBL4760655,Antagonist,ChEMBL,2.57
D2R,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(Cl)cc32)CCN1C,CHEMBL4795230,Antagonist,ChEMBL,106.0
D2R,O=C(c1ccc(F)cc1F)N1CCC(NCCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,CHEMBL4791063,Antagonist,ChEMBL,7440.0
D2R,CC(=O)Nc1ccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,CHEMBL4794963,Modulator,ChEMBL,1143.0
D2R,[2H]c1c([2H])c([2H])c([C@@H]2C[C@@H](N3CCN(C([2H])([2H])[2H])C(C)(C)C3)c3cc(Cl)ccc32)c([2H])c1[2H],CHEMBL5191141,Modulator,ChEMBL,4.1
D2R,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc(Cl)c1,CHEMBL4784228,Antagonist,ChEMBL,56.23
D2R,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(Cl)cc2s1,CHEMBL4763106,Antagonist,ChEMBL,34.67
D2R,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(F)cc2s1,CHEMBL4754193,Antagonist,ChEMBL,1.413
D2R,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccc(F)cc2s1,CHEMBL4762226,Antagonist,ChEMBL,17.78
D2R,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NCc1ccccc1,CHEMBL4856005,Agonist,ChEMBL,602.56
D2R,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCN1CCN(c2ccccc2)CC1,CHEMBL5171721,Antagonist,ChEMBL,12882.5
D2R,Cc1ccccc1N1CCN(CCCN2C(=O)CCc3ccccc32)CC1.O=C(O)C(=O)O,CHEMBL5209074,Antagonist,ChEMBL,398.11
D2R,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2[N+](=O)[O-])CC1,CHEMBL5198170,Antagonist,ChEMBL,131.83
D2R,O=C(CCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,CHEMBL4293999,Modulator,ChEMBL,2.9
D2R,N#Cc1cccnc1N1CCN(CCCN2CCN(c3ccccc3)CC2)CC1,CHEMBL5176374,Antagonist,ChEMBL,770.0
D2R,COc1ccc(C(=O)NCc2ccccc2CN2CCc3cc(OC)c(O)cc3C2)cc1,CHEMBL4857166,Antagonist,ChEMBL,74.0
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1,CHEMBL5093250,Modulator,ChEMBL,426.58
D2R,Nc1nc(N)nc(NCCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1,CHEMBL5194270,Antagonist,ChEMBL,5.0
D2R,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,CHEMBL310843,Modulator,ChEMBL,3400.0
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(Cl)c(Cl)c1,CHEMBL5077755,Modulator,ChEMBL,50.12
D2R,O=C1CCc2ccc(OCCCCN3CCN(C(=O)c4ccccn4)CC3)cc2N1,CHEMBL5172819,Antagonist,ChEMBL,9.0
D2R,Cc1ccc(S(=O)(=O)CC2CCN(CCCc3noc4cc(F)ccc34)C2)cc1C,CHEMBL5092755,Modulator,ChEMBL,19.95
D2R,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccccc3o2)CN1CCCc1noc2cc(F)ccc12,CHEMBL5080719,Modulator,ChEMBL,30.2
D2R,Cc1cccc(S(=O)(=O)n2ccc3c(N4CCNCC4)nc4ccccc4c32)c1,CHEMBL4870374,Modulator,ChEMBL,2156.0
D2R,CN1CCc2cc(O)c(O)c3c2C1Cc1ccccc1-3,CHEMBL2414991,Antagonist,ChEMBL,38.9
D2R,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCCCN1CCN(c2ccccc2)CC1,CHEMBL5188796,Antagonist,ChEMBL,281.84
D2R,C#CCN(C)Cc1ccc(OCCCCCN2CCN(c3cccc4c3ccn4S(=O)(=O)c3ccccc3)CC2)cc1,CHEMBL4741978,Modulator,ChEMBL,813.0
D2R,Nc1nc(NCCc2c[nH]c3ccccc23)nc(N2CCN(c3cccc(Cl)c3Cl)CC2)n1,CHEMBL5201719,Antagonist,ChEMBL,3207.0
D2R,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21,CHEMBL5200023,Antagonist,ChEMBL,130.0
D2R,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)cc1,CHEMBL5077178,Modulator,ChEMBL,257.04
D2R,C[C@H]1C[C@H](NS(=O)(=O)c2ccc(F)c(Cl)c2)CN1CCCc1noc2cc(F)ccc12,CHEMBL5093017,Modulator,ChEMBL,128.82
D2R,O=c1n(CCCCCCN2CCN(c3cccc4ccccc34)CC2)nc2ccccn12,CHEMBL5185787,Modulator,ChEMBL,32.0
D2R,O=c1n(Cc2ccc(CN3CCN(c4ccc(Cl)cc4)CC3)cc2)nc2ccccn12,CHEMBL5177716,Modulator,ChEMBL,1390.0
D2R,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(OC(F)(F)F)cc32)CCN1C,CHEMBL4745489,Antagonist,ChEMBL,110.0
D2R,Clc1ccc2c(c1)C(N1CCN(CCc3ccccc3)CC1)=Nc1cccnc1N2,CHEMBL436274,Modulator,ChEMBL,892.0
D2R,CN(C[C@@H]1C[C@H]1CCNC(=O)c1cc2ccccc2[nH]1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1,CHEMBL5287555,Agonist,ChEMBL,9.56
D2R,CCCN1CC(c2ccc(N)nc2)OC[C@@H]1C,CHEMBL4464060,Agonist,ChEMBL,1740.0
D2R,Cc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccc(Cl)cc1)CC3,CHEMBL89921,Modulator,ChEMBL,1170.0
D2R,Cc1cccc(S(=O)(=O)CC2CCN(CCCc3noc4cc(F)ccc34)C2)c1,CHEMBL5080305,Modulator,ChEMBL,93.33
D2R,N/C(=N\C(=O)NCc1ccccc1)NCCCc1cnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,CHEMBL5178472,Agonist,ChEMBL,4570.88
D2R,N#CC(CCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,CHEMBL5079903,Agonist,ChEMBL,2630.0
D2R,CCc1cccc(N2CCN(CCC(c3cccc(O)c3)c3cccc(OC)c3)CC2)c1Cl,CHEMBL5083473,Agonist,ChEMBL,190.0
D2R,COc1ccccc1NCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5190020,Antagonist,ChEMBL,3907.0
D2R,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,CHEMBL5171734,Antagonist,ChEMBL,5003.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc(Cl)cc1,CHEMBL4878826,Modulator,ChEMBL,473.0
D2R,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cccs1,CHEMBL4855711,Modulator,ChEMBL,417.0
D2R,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,CHEMBL25236,Modulator,ChEMBL,69.0
D2R,Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCCC1,CHEMBL4857350,Antagonist,ChEMBL,12.6
D2R,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCCC5)cc4)CC3)noc2c1,CHEMBL4865735,Antagonist,ChEMBL,10.8
D2R,Cc1cc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1CN1CCOCC1,CHEMBL4877973,Antagonist,ChEMBL,3.1
D2R,COc1cc(CN2CCOCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CHEMBL4873319,Antagonist,ChEMBL,2.6
D2R,CC1CCN(CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4861193,Antagonist,ChEMBL,7.4
D2R,CN1CCN(CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)CC1,CHEMBL4857918,Antagonist,ChEMBL,13.4
D2R,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1,CHEMBL8412,Modulator,ChEMBL,1224.0
D2R,CN(C)CCc1cc(O)c(O)c2c1CCc1ccccc1-2,CHEMBL5283457,Antagonist,ChEMBL,38.9
D2R,COC1=CC2CCN(C)C3CC(c4ccccc4)C(=C1OC)C23,CHEMBL5286231,Antagonist,ChEMBL,3801.89
D2R,COc1ccccc1N1CCN(CCCN2CCN(C(=O)c3ccccc3)CC2)CC1,CHEMBL5178994,Antagonist,ChEMBL,260.0
