Receptor,Ligand,Action,Smiles
D2R,CHEMBL160626,Modulator,N#Cc1cccc2c(CN3CCN(c4ccc(Cl)cc4)CC3)cnn12
D2R,CHEMBL346389,Modulator,O=C1COc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1
D2R,CHEMBL5192367,Agonist,CCCN(CCN1CCN(c2ccc3c(c2)[nH]c2ccccc23)CC1)[C@H]1CCc2c(O)cccc2C1
D2R,CHEMBL4855775,Agonist,COc1ccccc1C1CC1CNC/C=C/COc1ccc2c(c1)NC(=O)CC2
D2R,CHEMBL4859348,Antagonist,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCCCC5)cc4F)CC3)noc2c1
D2R,CHEMBL5171439,Antagonist,Cc1ccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)cc1.O=C(O)C(=O)O
D2R,CHEMBL5172201,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2Cl)CC1
D2R,CHEMBL5177462,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2Cl)CC1
D2R,CHEMBL5175009,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1
D2R,CHEMBL5087742,Modulator,C[C@H]1C[C@H](NS(=O)(=O)c2csc3ccccc23)CN1CCCc1noc2cc(F)ccc12
D2R,CHEMBL5085390,Modulator,C[C@H]1C[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CN1CCCc1noc2cc(F)ccc12
D2R,CHEMBL5199228,Modulator,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc2ccccn12
D2R,CHEMBL5190996,Modulator,O=c1n(CC2CCC(CN3CCN(c4cccc(Cl)c4)CC3)CC2)nc2ccccn12
D2R,CHEMBL4447416,Antagonist,CC(Oc1ccccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4854126,Modulator,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc(-c2ccccc2)cc1
D2R,CHEMBL4778076,Modulator,O=C1c2ccccc2/C=C\c2ccccc2N1CCCN1CCOCC1
D2R,CHEMBL4863032,Modulator,COc1cc(C(=O)NCCCCN2CCO[C@@H]3c4ccccc4OC[C@H]32)cc(OC)c1OC
D2R,CHEMBL3289648,Modulator,Cc1ccc(N2CCN(CCCCc3ccc(F)cc3)CC2)nc1
D2R,CHEMBL4574793,Modulator,O=C(CCCN1CCCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1
D2R,CHEMBL4846574,Antagonist,COc1cc2c(cc1OC)CN(Cc1ccccc1CNC(=O)c1cccc(C#N)c1)CC2
D2R,CHEMBL4849499,Antagonist,N#Cc1cccc(C(=O)NCc2ccccc2CN2CCc3cc(O)c(O)cc3C2)c1
D2R,CHEMBL4748107,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2cc(Cl)ccc2c1
D2R,CHEMBL4744007,Antagonist,COc1ccc2cc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)ccc2c1
D2R,CHEMBL4776225,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc2ccccc12
D2R,CHEMBL4763085,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2ccccc2c1
D2R,CHEMBL4748379,Antagonist,Cc1ccc2sc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1
D2R,CHEMBL4784414,Antagonist,Cc1ccc2sc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1
D2R,CHEMBL4796647,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)cc1
D2R,CHEMBL4795995,Antagonist,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1
D2R,CHEMBL4746981,Antagonist,O=S(=O)(c1ccc(C(F)(F)F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1
D2R,CHEMBL4787658,Antagonist,COc1ccccc1N1CCN(CCCN(C(=O)c2ccccc2)C(C)C)CC1
D2R,CHEMBL4792709,Modulator,CC(=O)N(C)c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1
D2R,CHEMBL4799934,Modulator,CC(=O)Nc1ccc(OCC(O)CN2CCC(c3noc4cc(F)ccc34)CC2)cc1
D2R,CHEMBL4874069,Modulator,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc2c(c1)CCC2
D2R,CHEMBL4846146,Antagonist,CC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4868911,Antagonist,CN1CCN(c2nc(N)nc(CCCOc3ccc(Cl)c(Cl)c3)n2)CC1
D2R,CHEMBL4866058,Modulator,Clc1ccc2c(c1)CC(CCN1CCN(c3ccccn3)CC1)C2
D2R,CHEMBL4860754,Modulator,COc1ccccc1N1CCN(CCCCCN2C(=O)c3ccccc3S2(=O)=O)CC1
D2R,CHEMBL4853700,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccn2)CC1
D2R,CHEMBL4849734,Modulator,COc1ccccc1C(=O)NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21
D2R,CHEMBL4864112,Modulator,COc1ccc(C(=O)NCCCCN2CCO[C@@H]3c4cc(OC)ccc4OC[C@H]32)cc1
D2R,CHEMBL70565,Modulator,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21
D2R,CHEMBL4859080,Agonist,O=c1ccc2ccc(OCCCCNCC3CC3c3cccc(Cl)c3Cl)cc2[nH]1
D2R,CHEMBL4861553,Agonist,CSc1ccccc1C1CC1CNCCCCOc1ccc2c(c1)NC(=O)CC2
D2R,CHEMBL4872467,Agonist,COc1ccc(F)cc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1
D2R,CHEMBL4790018,Agonist,CCCN(CCCCc1cn(CCOCCOCCOCCn2cc(CCCCN(CCC)C3Cc4ccccc4C3)nn2)nn1)C1Cc2ccccc2C1
D2R,CHEMBL4792999,Agonist,CCCN(CCCCNC(=O)c1ccc(-c2ccc(OCc3cn(CCOCCOCCOCCOCCn4cc(COc5ccc(-c6ccc(C(=O)NCCCCN(CCC)C7Cc8ccccc8C7)cc6)cc5)nn4)nn3)cc2)cc1)C1Cc2ccccc2C1
D2R,CHEMBL4794870,Agonist,C#CCOc1ccc(-c2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2)cc1
D2R,CHEMBL5179879,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCc3nc4ccccc4o3)CC2)cc1
D2R,CHEMBL5200816,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCc3nc4ccccc4s3)CC2)cc1
D2R,CHEMBL5204418,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2)CC1
D2R,CHEMBL5275212,Agonist,CCCN(CCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@@H]1CCc2c(O)cccc2C1
D2R,CHEMBL5093200,Agonist,CN(C)CCC(C(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5075990,Agonist,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CCCCNCCC(C(=O)N(C)C)(c2ccccc2)c2ccccc2)c1O
D2R,CHEMBL5077645,Agonist,Oc1cccc([C@@]23CCC[C@@H]([C@H]2O)N(C/C=C/c2ccccc2)CC3)c1
D2R,CHEMBL4868275,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2Cc2ccccc2)c1OCc1ccccc1
D2R,CHEMBL4847432,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCO)CN2)c1O
D2R,CHEMBL3354065,Antagonist,CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1
D2R,CHEMBL4437740,Agonist,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1C[C@@H]1C[C@H]1CCNC(=O)c1cc2ccccc2[nH]1
D2R,CHEMBL5273118,Agonist,CN(CC[C@@H]1CC[C@H](CNC(=O)c2cc3ccccc3[nH]2)C1)[C@@H]1Cc2cccc3[nH]c(=O)n(c23)C1
D2R,CHEMBL5280797,Agonist,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC(=O)N1CCC(CNC(=O)c2cc3ccccc3[nH]2)C1
D2R,CHEMBL5085974,Agonist,CN(C)C(=O)C(CCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5177023,Antagonist,Cc1c(C#Cc2ccc(CN3CCC(CO)CC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3CCC43CC3)nc12
D2R,CHEMBL4780505,Antagonist,COC(=O)[C@@H]1[C@H]2C[C@@H](OCc3ccc(Br)cc3)c3[nH]c4ccccc4c3CCN(C#N)C[C@@H]2CC[C@@H]1O
D2R,CHEMBL4789422,Modulator,COc1ccccc1N1CCN(CCCOc2ccc(NC(C)=O)cc2)CC1
D2R,CHEMBL4784373,Modulator,CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1
D2R,CHEMBL4786420,Agonist,CCCN(CCCCc1cn(CCOCCOCCOCCOCCn2cc(CCCCN(CCC)C3Cc4ccccc4C3)nn2)nn1)C1Cc2ccccc2C1
D2R,CHEMBL4861794,Modulator,Nc1ccc(C(=O)CCCN2CCN(c3ccccn3)CC2)cc1
D2R,CHEMBL4871868,Modulator,CC1(CCCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O
D2R,CHEMBL4741142,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cccc(Cl)c1
D2R,CHEMBL4764006,Antagonist,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2o1
D2R,CHEMBL4764468,Antagonist,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1
D2R,CHEMBL4749824,Antagonist,Cn1ccc2c(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)cccc21
D2R,CHEMBL5170580,Antagonist,Cc1cccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)c1.O=C(O)C(=O)O
D2R,CHEMBL5178868,Antagonist,COc1ccc(N2CCN(CCCN3C(=O)CCc4ccccc43)CC2)cc1.O=C(O)C(=O)O
D2R,CHEMBL5267221,Agonist,CCCN(CCc1ccc(CCN(CCC)[C@H]2CCc3nc(N)sc3C2)cc1)[C@H]1CCc2c(O)cccc2C1
D2R,CHEMBL5281787,Agonist,Cn1c(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccccc2)c1C(=O)NC1CCCCC1
D2R,CHEMBL5280677,Agonist,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)N1C=CN(C2CCCCC2)C(=O)C1
D2R,CHEMBL4744824,Antagonist,O=C(c1ccccc1)N1CCC(NCCSC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
D2R,CHEMBL4756254,Antagonist,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(Cl)ccc1N2
D2R,CHEMBL5196873,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccccn2)CC1
D2R,CHEMBL4742804,Modulator,CC(C)c1nc2c(N3CCNCC3)nccc2n1S(=O)(=O)c1cccc(Cl)c1
D2R,CHEMBL2387229,Antagonist,Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12
D2R,CHEMBL4863980,Antagonist,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)c(Cl)c4)CC3)noc2c1
D2R,CHEMBL4851121,Agonist,CN(C)C(=O)N[C@H]1CC[C@H](CCNCC2CC2c2cccc(Cl)c2Cl)CC1
D2R,CHEMBL4865389,Agonist,CCN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cc(F)ccc1OC
D2R,CHEMBL238915,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ccc(Cl)cc2)CC1
D2R,CHEMBL3342191,Antagonist,O=C(Nc1nc2ccccc2s1)c1cccc2c1CN(c1nc(C(=O)O)c(CCOc3ccc(-n4ncc5cncnc54)cc3)s1)CC2
D2R,CHEMBL5205590,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCn3ccc4ccccc43)CC2)cc1
D2R,CHEMBL5203856,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCc3nc4ccccc4[nH]3)CC2)cc1
D2R,CHEMBL4520796,Antagonist,Cc1ccc(C(C)C)c(OCc2nc(N)nc(N3CCN(C)CC3)n2)c1
D2R,CHEMBL5189648,Antagonist,Nc1nc(NCCCCN2CCN(c3ccccc3)CC2)nc(NCCc2c[nH]c3ccccc23)n1
D2R,CHEMBL4745124,Antagonist,Cc1ccc2c(c1)C(C1=C[C@H](C)N(C)CC1)=Nc1cc(Cl)ccc1N2
D2R,CHEMBL5080955,Modulator,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(Cl)c1
D2R,CHEMBL5076846,Antagonist,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12
D2R,CHEMBL5082267,Modulator,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(C(F)(F)F)c1
D2R,CHEMBL5191557,Antagonist,Nc1nc(N)nc(NCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)n1
D2R,CHEMBL4778398,Modulator,O=C(NCCCCN1CCO[C@H]2c3cc(O)ccc3OC[C@@H]21)c1cc2ccccc2[nH]1
D2R,CHEMBL1946124,Modulator,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cc2)CC1
D2R,CHEMBL4746695,Modulator,Fc1ccc(CCCCN2C3CCC2CN(c2ccc(Cl)cn2)C3)cc1
D2R,CHEMBL4740785,Agonist,CCCN(CCCCNC(=O)c1ccc(-c2ccc(OCc3cn(CCOCCOCCOCCOCCOCCn4cc(COc5ccc(-c6ccc(C(=O)NCCCCN(CCC)C7Cc8ccccc8C7)cc6)cc5)nn4)nn3)cc2)cc1)C1Cc2ccccc2C1
D2R,CHEMBL5088622,Antagonist,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCCN3CCCC3)ccc1C2
D2R,CHEMBL4759331,Antagonist,O=S1(=O)CCc2ccc(O)cc2N1CCCCN1CCN(c2cccc3sccc23)CC1
D2R,CHEMBL4759208,Modulator,CN1CCN(c2ccc3ccn(S(=O)(=O)c4ccccc4)c3c2)CC1
D2R,CHEMBL4788140,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)[C@@H]4[C@H](C3=O)[C@@H]3C=C[C@H]4C3)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4085780,Antagonist,O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2)CC1
D2R,CHEMBL5169993,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCN3CCCc4ccccc43)CC2)cc1
D2R,CHEMBL5199358,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCCN1CCN(c2ccccc2)CC1
D2R,CHEMBL4868181,Antagonist,CCc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2
D2R,CHEMBL3883955,Antagonist,O=c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)nn1-c1c(F)cccc1F
D2R,CHEMBL4867978,Antagonist,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1
D2R,CHEMBL5196870,Antagonist,O=C(O)C(=O)O.O=C1CCc2ccccc2N1CCCN1CCN(c2ccc(Cl)cc2)CC1
D2R,CHEMBL4857597,Modulator,O=C1CCc2cc(CCCCN3CCN(c4ccccn4)CC3)ccc2N1
D2R,CHEMBL4860006,Antagonist,CC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL351963,Modulator,Cc1ccc(CN2CCN(C3CCc4cccc5c4N(CC5)C3=O)CC2)cc1
D2R,CHEMBL5084167,Antagonist,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc2ccccc2c1
D2R,CHEMBL5084145,Agonist,CN(C)C(=O)C(CCN1CCc2ccc(C#N)cc2C1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5089655,Agonist,N#CC(CCNCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5074399,Agonist,CCc1cccc(N2CCN(CCCCNCCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)c1Cl
D2R,CHEMBL5207313,Antagonist,O=C(O)C(=O)O.c1ccc(N2CCN(CCCn3cnc4ccccc43)CC2)cc1
D2R,CHEMBL5088232,Modulator,C[C@H]1C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)CN1CCCc1noc2cc(F)ccc12
D2R,CHEMBL4853772,Agonist,Cc1nc(N)sc1CCCN/C(N)=N/C(=S)N[C@H](C)c1ccccc1
D2R,CHEMBL4870307,Antagonist,COc1cc(CN2CCCCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
D2R,CHEMBL4869122,Modulator,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc([N+](=O)[O-])cc1
D2R,CHEMBL4877715,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cccc4ccccc34)[C@@H]1CO2
D2R,CHEMBL4855879,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cc(OC)c(OC)c(OC)c3)[C@@H]1CO2
D2R,CHEMBL4864813,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc([N+](=O)[O-])cc3)[C@@H]1CO2
D2R,CHEMBL4852472,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cccs3)[C@@H]1CO2
D2R,CHEMBL4858771,Antagonist,CCCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4855393,Antagonist,CC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4870140,Agonist,CN(CCCCOc1ccc2c(c1)NC(=O)CC2)CC1CC1c1cccc(Cl)c1Cl
D2R,CHEMBL4872713,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ccccc2)CC1
D2R,CHEMBL5073904,Agonist,N#CC(CCNCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5090215,Agonist,CN(C)C(=O)C(CCNCCCCN1CCc2ccc(C#N)cc2C1)(c1ccccc1)c1ccccc1
D2R,CHEMBL5071238,Agonist,CCc1cccc(N2CCN(CC(O)CCNCCC(C(=O)N(C)C)(c3ccccc3)c3ccccc3)CC2)c1Cl
D2R,CHEMBL4756322,Agonist,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCCOc2cccc3c2OCCO3)CC1
D2R,CHEMBL4790600,Agonist,CC1(C)Cc2cccc(OCCNCC3(F)CCN(C(=O)c4ccc(F)c(Cl)c4)CC3)c2O1
D2R,CHEMBL4877940,Antagonist,COc1cc(CN2CCCC2)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
D2R,CHEMBL4853342,Antagonist,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4Cl)CC3)noc2c1
D2R,CHEMBL4751777,Agonist,COc1ccccc1OCCNCC1(F)CCN(C(=O)c2ccc(F)c(Cl)c2)CC1
D2R,CHEMBL5072449,Agonist,O=C(NCCCCN1CC[C@]2(c3cccc(O)c3)CCC[C@H]1[C@H]2O)c1cc2ccccc2[nH]1
D2R,CHEMBL4846638,Agonist,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NCC(C)C1CCCCC1
D2R,CHEMBL4799851,Modulator,O=S(=O)(c1cccc(Cl)c1)n1c(-c2ccccc2)nc2c(N3CCNCC3)nccc21
D2R,CHEMBL20734,Antagonist,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
D2R,CHEMBL4759975,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)Nc3ccccc3)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4750664,Antagonist,Cc1cccc(S(=O)(=O)N[C@@H]2CCN(CCCc3noc4ccccc34)C2)c1
D2R,CHEMBL4755563,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)c3ccccc3)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4741702,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N3CCOCC3)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4743651,Modulator,CCN(CC)C(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(Cl)cc3[C@@H](C)C2)CC1
D2R,CHEMBL4784751,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](N3C(=O)[C@@H]4[C@@H]5CC[C@@H](C5)[C@@H]4C3=O)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4762918,Modulator,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)C3CCCCC3)CC2)CCc2ccc(Cl)cc21
D2R,CHEMBL4846380,Agonist,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NC(C)c1ccco1
D2R,CHEMBL4878577,Modulator,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1cccc(Cl)c1
D2R,CHEMBL4869668,Modulator,O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)C1CCCCC1
D2R,CHEMBL4853503,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc(Br)cc3)[C@@H]1CO2
D2R,CHEMBL4864969,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc4ccccc4c3)[C@@H]1CO2
D2R,CHEMBL4849077,Antagonist,CCCCC(Oc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4856059,Agonist,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)N[C@H](C)c1ccccc1
D2R,CHEMBL4853668,Agonist,CCCCCCNC(=O)/N=C(\N)NCCCc1sc(N)nc1C
D2R,CHEMBL4856005,Agonist,Cc1nc(N)sc1CCCN/C(N)=N/C(=O)NCc1ccccc1
D2R,CHEMBL4775997,Antagonist,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1
D2R,CHEMBL4749223,Antagonist,COc1ccc2ncc(=O)n(CCCCN3CCN(c4cccc5sccc45)CC3)c2c1
D2R,CHEMBL4551344,Antagonist,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(N2CCN(Cc3ccc(C(F)(F)F)cc3-c3ccc(Cl)cc3)CC2)cc1Oc1cnc2[nH]ccc2c1
D2R,CHEMBL4777080,Antagonist,O=C(c1ccc(F)cc1)N1CCC(NCC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
D2R,CHEMBL4853938,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCCCNC(=O)c2cc3ccccc3o2)c1O
D2R,CHEMBL4871669,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(CC)C2)c1O
D2R,CHEMBL4850635,Agonist,COc1ccccc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1
D2R,CHEMBL845,Antagonist,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2
D2R,CHEMBL4878215,Agonist,N/C(=N\C(=O)NCc1ccccc1)NC1CCc2nc(N)sc2C1
D2R,CHEMBL4871811,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CCCCNC(=O)c2cc3ccccc3[nH]2)c1O
D2R,CHEMBL4858961,Antagonist,CCCN1CCC(CNC(=O)c2c(O)c(CC)cc(Cl)c2OC)C1
D2R,CHEMBL4862790,Modulator,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3cccnc3)[C@@H]1CO2
D2R,CHEMBL4866053,Modulator,OC1c2ccc(F)cc2CC1CCN1CCN(c2ccccn2)CC1
D2R,CHEMBL238916,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
D2R,CHEMBL238917,Modulator,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3S2(=O)=O)CC1
D2R,CHEMBL4866981,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2cccc3ccccc23)CC1
D2R,CHEMBL4857676,Antagonist,CCC(Oc1ccc(Cl)c(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4874131,Agonist,COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)N2CCCC2)CC1
D2R,CHEMBL4865663,Antagonist,Cc1ccc2c(c1)N=C(C1=CCN(C)CC1)c1cc(C)ccc1N2
D2R,CHEMBL4855524,Antagonist,COc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2
D2R,CHEMBL4779001,Antagonist,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CCN1C
D2R,CHEMBL4776090,Antagonist,Cc1ccc2c(c1)N=C(C1=C[C@H](C)N(C)CC1)c1cc(F)ccc1N2
D2R,CHEMBL4867331,Antagonist,COc1cccc(C(=O)NCc2ccccc2CN2CCc3cc(OC)c(O)cc3C2)c1
D2R,CHEMBL4873623,Antagonist,CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4796968,Modulator,CN1CCN(CCCN2C(=O)c3ccccc3/C=C\c3ccccc32)CC1
D2R,CHEMBL4855891,Antagonist,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(I)c(OC)c1)CC2
D2R,CHEMBL4470487,Modulator,O=C1c2ccccc2S(=O)(=O)N1CCCCCCN1CCN(c2ncccn2)CC1
D2R,CHEMBL4289498,Antagonist,O=C(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2
D2R,CHEMBL4869411,Antagonist,CCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1
D2R,CHEMBL4791959,Modulator,CN1CCCCC1CCN1c2ccc(Br)cc2Sc2cc(Br)ccc21.Cl
D2R,CHEMBL4860478,Antagonist,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4[nH]3)CN2)c1O
D2R,CHEMBL4863748,Antagonist,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccccc1Cl)CC2
